datum;celkovy_cas;aktualny_cas
2022-10-05T18:36Z;61:47;00:01
2022-10-05T18:36Z;61:49;00:01
2022-10-05T18:36Z;61:51;00:01
2022-10-05T18:36Z;61:53;00:01
2022-10-05T18:36Z;61:55;00:01
2022-10-05T18:36Z;61:57;00:01
2022-10-05T18:36Z;61:59;00:01
2022-10-05T18:36Z;62:01;00:01
2022-10-05T18:36Z;62:03;00:02
2022-10-05T18:36Z;62:05;00:01
2022-10-05T18:36Z;62:07;00:02
2022-10-05T18:36Z;62:09;00:01
2022-10-05T18:36Z;62:11;00:01
2022-10-05T18:36Z;62:14;00:02
2022-10-05T18:36Z;62:16;00:01
2022-10-05T18:37Z;62:18;00:01
2022-10-05T18:37Z;62:20;00:01
2022-10-05T18:37Z;62:22;00:01
2022-10-05T18:37Z;62:24;00:01
2022-10-05T18:37Z;62:26;00:01
2022-10-05T18:37Z;62:28;00:01
2022-10-05T18:37Z;62:30;00:01
2022-10-05T18:37Z;62:31;00:01
2022-10-05T18:37Z;62:33;00:01
2022-10-05T18:37Z;62:35;00:01
2022-10-05T18:37Z;62:37;00:01
2022-10-05T18:37Z;62:39;00:01
2022-10-05T18:37Z;62:40;00:01
2022-10-05T18:37Z;62:42;00:01
2022-10-05T18:37Z;62:44;00:01
2022-10-05T18:37Z;62:46;00:01
2022-10-05T18:37Z;62:48;00:01
2022-10-05T18:37Z;62:50;00:01
2022-10-05T18:37Z;62:52;00:01
2022-10-05T18:37Z;62:53;00:01
2022-10-05T18:37Z;62:55;00:01
2022-10-05T18:37Z;62:57;00:01
2022-10-05T18:37Z;62:59;00:01
2022-10-05T18:37Z;63:01;00:01
2022-10-05T18:37Z;63:03;00:01
2022-10-05T18:37Z;63:05;00:01
2022-10-05T18:37Z;63:07;00:01
2022-10-05T18:37Z;63:09;00:01
2022-10-05T18:37Z;63:11;00:01
2022-10-05T18:37Z;63:12;00:01
2022-10-05T18:37Z;63:14;00:01
2022-10-05T18:37Z;63:16;00:01
2022-10-05T18:38Z;63:18;00:01
2022-10-05T18:38Z;63:20;00:01
2022-10-05T18:38Z;63:22;00:01
2022-10-05T18:38Z;63:24;00:01
2022-10-05T18:38Z;63:26;00:01
2022-10-05T18:38Z;63:28;00:01
2022-10-05T18:38Z;63:30;00:01
2022-10-05T18:38Z;63:32;00:01
2022-10-05T18:38Z;63:34;00:01
2022-10-05T18:38Z;63:36;00:01
2022-10-05T18:38Z;63:38;00:01
2022-10-05T18:38Z;63:40;00:01
2022-10-05T18:38Z;63:42;00:01
2022-10-05T18:38Z;63:44;00:01
2022-10-05T18:38Z;63:46;00:01
2022-10-05T18:38Z;63:48;00:01
2022-10-05T18:38Z;63:50;00:01
2022-10-05T18:38Z;63:52;00:01
2022-10-05T18:38Z;63:54;00:01
2022-10-05T18:38Z;63:56;00:01
2022-10-05T18:38Z;63:58;00:01
2022-10-05T18:38Z;64:00;00:01
2022-10-05T18:38Z;64:02;00:02
2022-10-05T18:38Z;64:04;00:01
2022-10-05T18:38Z;64:06;00:01
2022-10-05T18:38Z;64:08;00:01
2022-10-05T18:38Z;64:10;00:01
2022-10-05T18:38Z;64:12;00:01
2022-10-05T18:38Z;64:14;00:01
2022-10-05T18:38Z;64:16;00:01
2022-10-05T18:39Z;64:18;00:01
2022-10-05T18:39Z;64:19;00:01
2022-10-05T18:39Z;64:21;00:01
2022-10-05T18:39Z;64:23;00:01
2022-10-05T18:39Z;64:25;00:01
2022-10-05T18:39Z;64:27;00:01
2022-10-05T18:39Z;64:29;00:01
2022-10-05T18:39Z;64:31;00:01
2022-10-05T18:39Z;64:33;00:01
2022-10-05T18:39Z;64:35;00:01
2022-10-05T18:39Z;64:37;00:01
2022-10-05T18:39Z;64:39;00:01
2022-10-05T18:39Z;64:41;00:01
2022-10-05T18:39Z;64:43;00:02
2022-10-05T18:39Z;64:45;00:01
2022-10-05T18:39Z;64:47;00:01
2022-10-05T18:39Z;64:49;00:01
2022-10-05T18:39Z;64:51;00:01
2022-10-05T18:39Z;64:53;00:01
2022-10-05T18:39Z;64:55;00:01
2022-10-05T18:39Z;64:57;00:01
2022-10-05T18:39Z;64:59;00:01
2022-10-05T18:39Z;65:01;00:01
2022-10-05T18:39Z;65:03;00:01
2022-10-05T18:39Z;65:05;00:01
2022-10-05T18:39Z;65:07;00:01
2022-10-05T18:39Z;65:08;00:01
2022-10-05T18:39Z;65:10;00:01
2022-10-05T18:39Z;65:12;00:01
2022-10-05T18:39Z;65:14;00:01
2022-10-05T18:39Z;65:16;00:01
2022-10-05T18:40Z;65:18;00:01
2022-10-05T18:40Z;65:20;00:01
2022-10-05T18:40Z;65:22;00:01
2022-10-05T18:40Z;65:24;00:01
2022-10-05T18:40Z;65:26;00:01
2022-10-05T18:40Z;65:28;00:01
2022-10-05T18:40Z;65:30;00:01
2022-10-05T18:40Z;65:32;00:01
2022-10-05T18:40Z;65:34;00:01
2022-10-05T18:40Z;65:36;00:01
2022-10-05T18:40Z;65:38;00:01
2022-10-05T18:40Z;65:40;00:01
2022-10-05T18:40Z;65:42;00:01
2022-10-05T18:40Z;65:44;00:01
2022-10-05T18:40Z;65:46;00:01
2022-10-05T18:40Z;65:48;00:01
2022-10-05T18:40Z;65:50;00:01
2022-10-05T18:40Z;65:52;00:01
2022-10-05T18:40Z;65:54;00:01
2022-10-05T18:40Z;65:56;00:01
2022-10-05T18:40Z;65:58;00:01
2022-10-05T18:40Z;66:00;00:01
2022-10-05T18:40Z;66:02;00:01
2022-10-05T18:40Z;66:04;00:01
2022-10-05T18:40Z;66:06;00:01
2022-10-05T18:40Z;66:08;00:01
2022-10-05T18:40Z;66:10;00:01
2022-10-05T18:40Z;66:12;00:01
2022-10-05T18:40Z;66:14;00:01
2022-10-05T18:40Z;66:16;00:01
2022-10-05T18:41Z;66:18;00:01
2022-10-05T18:41Z;66:20;00:01
2022-10-05T18:41Z;66:22;00:01
2022-10-05T18:41Z;66:24;00:01
2022-10-05T18:41Z;66:26;00:01
2022-10-05T18:41Z;66:28;00:01
2022-10-05T18:41Z;66:30;00:01
2022-10-05T18:41Z;66:32;00:01
2022-10-05T18:41Z;66:34;00:01
2022-10-05T18:41Z;66:36;00:01
2022-10-05T18:41Z;66:38;00:01
2022-10-05T18:41Z;66:40;00:01
2022-10-05T18:41Z;66:42;00:01
2022-10-05T18:41Z;66:44;00:01
2022-10-05T18:41Z;66:46;00:01
2022-10-05T18:41Z;66:48;00:01
2022-10-05T18:41Z;66:49;00:01
2022-10-05T18:41Z;66:51;00:01
2022-10-05T18:41Z;66:53;00:01
2022-10-05T18:41Z;66:55;00:01
2022-10-05T18:41Z;66:57;00:01
2022-10-05T18:41Z;66:59;00:01
2022-10-05T18:41Z;67:02;00:01
2022-10-05T18:41Z;67:04;00:02
2022-10-05T18:41Z;67:06;00:02
2022-10-05T18:41Z;67:08;00:02
2022-10-05T18:41Z;67:10;00:01
2022-10-05T18:41Z;67:12;00:01
2022-10-05T18:41Z;67:14;00:01
2022-10-05T18:41Z;67:16;00:01
2022-10-05T18:42Z;67:18;00:01
2022-10-05T18:42Z;67:20;00:01
2022-10-05T18:42Z;67:22;00:01
2022-10-05T18:42Z;67:23;00:01
2022-10-05T18:42Z;67:26;00:01
2022-10-05T18:42Z;67:28;00:01
2022-10-05T18:42Z;67:30;00:01
2022-10-05T18:42Z;67:32;00:01
2022-10-05T18:42Z;67:34;00:01
2022-10-05T18:42Z;67:35;00:01
2022-10-05T18:42Z;67:37;00:01
2022-10-05T18:42Z;67:39;00:01
2022-10-05T18:42Z;67:41;00:01
2022-10-05T18:42Z;67:44;00:02
2022-10-05T18:42Z;67:46;00:01
2022-10-05T18:42Z;67:48;00:01
2022-10-05T18:42Z;67:50;00:01
2022-10-05T18:42Z;67:52;00:01
2022-10-05T18:42Z;67:54;00:01
2022-10-05T18:42Z;67:56;00:01
2022-10-05T18:42Z;67:58;00:01
2022-10-05T18:42Z;68:00;00:01
2022-10-05T18:42Z;68:02;00:01
2022-10-05T18:42Z;68:04;00:01
2022-10-05T18:42Z;68:06;00:01
2022-10-05T18:42Z;68:07;00:01
2022-10-05T18:42Z;68:09;00:01
2022-10-05T18:42Z;68:11;00:01
2022-10-05T18:42Z;68:13;00:01
2022-10-05T18:42Z;68:15;00:01
2022-10-05T18:43Z;68:17;00:01
2022-10-05T18:43Z;68:19;00:01
2022-10-05T18:43Z;68:21;00:01
2022-10-05T18:43Z;68:23;00:02
2022-10-05T18:43Z;68:25;00:01
2022-10-05T18:43Z;68:27;00:01
2022-10-05T18:43Z;68:29;00:01
2022-10-05T18:43Z;68:31;00:01
2022-10-05T18:43Z;68:33;00:01
2022-10-05T18:43Z;68:35;00:01
2022-10-05T18:43Z;68:37;00:01
2022-10-05T18:43Z;68:39;00:01
2022-10-05T18:43Z;68:41;00:01
2022-10-05T18:43Z;68:43;00:01
2022-10-05T18:43Z;68:45;00:01
2022-10-05T18:43Z;68:47;00:01
2022-10-05T18:43Z;68:49;00:01
2022-10-05T18:43Z;68:51;00:01
2022-10-05T18:43Z;68:53;00:02
2022-10-05T18:43Z;68:55;00:01
2022-10-05T18:43Z;68:57;00:01
2022-10-05T18:43Z;68:59;00:01
2022-10-05T18:43Z;69:01;00:01
2022-10-05T18:43Z;69:03;00:01
2022-10-05T18:43Z;69:05;00:01
2022-10-05T18:43Z;69:07;00:01
2022-10-05T18:43Z;69:09;00:01
2022-10-05T18:43Z;69:11;00:01
2022-10-05T18:43Z;69:13;00:02
2022-10-05T18:43Z;69:16;00:02
2022-10-05T18:44Z;69:18;00:01
2022-10-05T18:44Z;69:20;00:01
2022-10-05T18:44Z;69:22;00:01
2022-10-05T18:44Z;69:24;00:01
2022-10-05T18:44Z;69:26;00:01
2022-10-05T18:44Z;69:28;00:01
2022-10-05T18:44Z;69:30;00:01
2022-10-05T18:44Z;69:32;00:02
2022-10-05T18:44Z;69:34;00:01
2022-10-05T18:44Z;69:36;00:01
2022-10-05T18:44Z;69:38;00:01
2022-10-05T18:44Z;69:40;00:01
2022-10-05T18:44Z;69:42;00:01
2022-10-05T18:44Z;69:44;00:01
2022-10-05T18:44Z;69:46;00:01
2022-10-05T18:44Z;69:48;00:02
2022-10-05T18:44Z;69:50;00:01
2022-10-05T18:44Z;69:52;00:01
2022-10-05T18:44Z;69:54;00:01
2022-10-05T18:44Z;69:56;00:01
2022-10-05T18:44Z;69:59;00:03
2022-10-05T18:44Z;70:01;00:01
2022-10-05T18:44Z;70:03;00:01
2022-10-05T18:44Z;70:05;00:01
2022-10-05T18:44Z;70:07;00:01
2022-10-05T18:44Z;70:09;00:01
2022-10-05T18:44Z;70:11;00:01
2022-10-05T18:44Z;70:13;00:01
2022-10-05T18:44Z;70:15;00:01
2022-10-05T18:45Z;70:18;00:01
2022-10-05T18:45Z;70:20;00:01
2022-10-05T18:45Z;70:22;00:02
2022-10-05T18:45Z;70:24;00:02
2022-10-05T18:45Z;70:26;00:01
2022-10-05T18:45Z;70:28;00:01
2022-10-05T18:45Z;70:30;00:01
2022-10-05T18:45Z;70:32;00:01
2022-10-05T18:45Z;70:34;00:02
2022-10-05T18:45Z;70:36;00:02
2022-10-05T18:45Z;70:38;00:01
2022-10-05T18:45Z;70:41;00:01
2022-10-05T18:45Z;70:43;00:01
2022-10-05T18:45Z;70:44;00:01
2022-10-05T18:45Z;70:46;00:01
2022-10-05T18:45Z;70:48;00:01
2022-10-05T18:45Z;70:50;00:01
2022-10-05T18:45Z;70:52;00:01
2022-10-05T18:45Z;70:54;00:01
2022-10-05T18:45Z;70:56;00:01
2022-10-05T18:45Z;70:58;00:01
2022-10-05T18:45Z;71:00;00:01
2022-10-05T18:45Z;71:02;00:02
2022-10-05T18:45Z;71:04;00:01
2022-10-05T18:45Z;71:06;00:01
2022-10-05T18:45Z;71:08;00:01
2022-10-05T18:45Z;71:10;00:01
2022-10-05T18:45Z;71:12;00:01
2022-10-05T18:45Z;71:14;00:01
2022-10-05T18:45Z;71:16;00:01
2022-10-05T18:46Z;71:18;00:01
2022-10-05T18:46Z;71:20;00:01
2022-10-05T18:46Z;71:22;00:01
2022-10-05T18:46Z;71:23;00:01
2022-10-05T18:46Z;71:26;00:01
2022-10-05T18:46Z;71:27;00:01
2022-10-05T18:46Z;71:29;00:01
2022-10-05T18:46Z;71:31;00:01
2022-10-05T18:46Z;71:33;00:01
2022-10-05T18:46Z;71:35;00:01
2022-10-05T18:46Z;71:37;00:01
2022-10-05T18:46Z;71:39;00:01
2022-10-05T18:46Z;71:41;00:01
2022-10-05T18:46Z;71:43;00:01
2022-10-05T18:46Z;71:45;00:01
2022-10-05T18:46Z;71:47;00:01
2022-10-05T18:46Z;71:49;00:01
2022-10-05T18:46Z;71:51;00:01
2022-10-05T18:46Z;71:53;00:01
2022-10-05T18:46Z;71:55;00:01
2022-10-05T18:46Z;71:57;00:01
2022-10-05T18:46Z;71:59;00:01
2022-10-05T18:46Z;72:00;00:01
2022-10-05T18:46Z;72:02;00:01
2022-10-05T18:46Z;72:04;00:01
2022-10-05T18:46Z;72:06;00:01
2022-10-05T18:46Z;72:08;00:01
2022-10-05T18:46Z;72:10;00:01
2022-10-05T18:46Z;72:12;00:01
2022-10-05T18:46Z;72:14;00:01
2022-10-05T18:46Z;72:16;00:01
2022-10-05T18:47Z;72:17;00:01
2022-10-05T18:47Z;72:19;00:01
2022-10-05T18:47Z;72:21;00:01
2022-10-05T18:47Z;72:23;00:01
2022-10-05T18:47Z;72:25;00:01
2022-10-05T18:47Z;72:27;00:01
2022-10-05T18:47Z;72:29;00:01
2022-10-05T18:47Z;72:31;00:01
2022-10-05T18:47Z;72:33;00:01
2022-10-05T18:47Z;72:35;00:02
2022-10-05T18:47Z;72:37;00:01
2022-10-05T18:47Z;72:39;00:01
2022-10-05T18:47Z;72:41;00:01
2022-10-05T18:47Z;72:43;00:01
2022-10-05T18:47Z;72:45;00:01
2022-10-05T18:47Z;72:47;00:01
2022-10-05T18:47Z;72:49;00:01
2022-10-05T18:47Z;72:51;00:01
2022-10-05T18:47Z;72:53;00:01
2022-10-05T18:47Z;72:55;00:01
2022-10-05T18:47Z;72:57;00:01
2022-10-05T18:47Z;72:59;00:02
2022-10-05T18:47Z;73:01;00:01
2022-10-05T18:47Z;73:03;00:01
2022-10-05T18:47Z;73:05;00:01
2022-10-05T18:47Z;73:07;00:01
2022-10-05T18:47Z;73:09;00:01
2022-10-05T18:47Z;73:11;00:01
2022-10-05T18:47Z;73:14;00:01
2022-10-05T18:47Z;73:16;00:01
2022-10-05T18:48Z;73:18;00:01
2022-10-05T18:48Z;73:20;00:01
2022-10-05T18:48Z;73:22;00:01
2022-10-05T18:48Z;73:24;00:01
2022-10-05T18:48Z;73:26;00:01
2022-10-05T18:48Z;73:28;00:01
2022-10-05T18:48Z;73:30;00:01
2022-10-05T18:48Z;73:32;00:01
2022-10-05T18:48Z;73:34;00:01
2022-10-05T18:48Z;73:35;00:01
2022-10-05T18:48Z;73:37;00:01
2022-10-05T18:48Z;73:39;00:01
2022-10-05T18:48Z;73:41;00:01
2022-10-05T18:48Z;73:43;00:01
2022-10-05T18:48Z;73:45;00:01
2022-10-05T18:48Z;73:47;00:01
2022-10-05T18:48Z;73:49;00:01
2022-10-05T18:48Z;73:51;00:01
2022-10-05T18:48Z;73:53;00:01
2022-10-05T18:48Z;73:55;00:01
2022-10-05T18:48Z;73:57;00:01
2022-10-05T18:48Z;73:59;00:01
2022-10-05T18:48Z;74:01;00:01
2022-10-05T18:48Z;74:03;00:01
2022-10-05T18:48Z;74:04;00:01
2022-10-05T18:48Z;74:06;00:01
2022-10-05T18:48Z;74:08;00:01
2022-10-05T18:48Z;74:10;00:01
2022-10-05T18:48Z;74:12;00:01
2022-10-05T18:48Z;74:14;00:01
2022-10-05T18:48Z;74:16;00:01
2022-10-05T18:49Z;74:18;00:01
2022-10-05T18:49Z;74:20;00:01
2022-10-05T18:49Z;74:22;00:01
2022-10-05T18:49Z;74:24;00:02
2022-10-05T18:49Z;74:26;00:01
2022-10-05T18:49Z;74:29;00:02
2022-10-05T18:49Z;74:31;00:01
2022-10-05T18:49Z;74:33;00:02
2022-10-05T18:49Z;74:35;00:01
2022-10-05T18:49Z;74:37;00:01
2022-10-05T18:49Z;74:39;00:02
2022-10-05T18:49Z;74:41;00:01
2022-10-05T18:49Z;74:43;00:01
2022-10-05T18:49Z;74:45;00:01
2022-10-05T18:49Z;74:47;00:01
2022-10-05T18:49Z;74:49;00:01
2022-10-05T18:49Z;74:51;00:01
2022-10-05T18:49Z;74:53;00:01
2022-10-05T18:49Z;74:55;00:01
2022-10-05T18:49Z;74:57;00:01
2022-10-05T18:49Z;74:59;00:02
2022-10-05T18:49Z;75:01;00:01
2022-10-05T18:49Z;75:03;00:01
2022-10-05T18:49Z;75:05;00:01
2022-10-05T18:49Z;75:07;00:01
2022-10-05T18:49Z;75:09;00:01
2022-10-05T18:49Z;75:11;00:01
2022-10-05T18:49Z;75:13;00:01
2022-10-05T18:49Z;75:15;00:01
2022-10-05T18:50Z;75:16;00:01
2022-10-05T18:50Z;75:18;00:01
2022-10-05T18:50Z;75:20;00:01
2022-10-05T18:50Z;75:22;00:01
2022-10-05T18:50Z;75:24;00:01
2022-10-05T18:50Z;75:26;00:02
2022-10-05T18:50Z;75:29;00:02
2022-10-05T18:50Z;75:31;00:01
2022-10-05T18:50Z;75:33;00:01
2022-10-05T18:50Z;75:35;00:01
2022-10-05T18:50Z;75:36;00:01
2022-10-05T18:50Z;75:38;00:01
2022-10-05T18:50Z;75:40;00:01
2022-10-05T18:50Z;75:42;00:01
2022-10-05T18:50Z;75:44;00:01
2022-10-05T18:50Z;75:46;00:01
2022-10-05T18:50Z;75:48;00:01
2022-10-05T18:50Z;75:50;00:01
2022-10-05T18:50Z;75:52;00:01
2022-10-05T18:50Z;75:54;00:01
2022-10-05T18:50Z;75:56;00:01
2022-10-05T18:50Z;75:58;00:02
2022-10-05T18:50Z;76:01;00:02
2022-10-05T18:50Z;76:03;00:01
2022-10-05T18:50Z;76:05;00:01
2022-10-05T18:50Z;76:07;00:01
2022-10-05T18:50Z;76:09;00:01
2022-10-05T18:50Z;76:11;00:01
2022-10-05T18:50Z;76:13;00:02
2022-10-05T18:50Z;76:15;00:01
2022-10-05T18:51Z;76:16;00:01
2022-10-05T18:51Z;76:18;00:01
2022-10-05T18:51Z;76:20;00:01
2022-10-05T18:51Z;76:22;00:01
2022-10-05T18:51Z;76:24;00:01
2022-10-05T18:51Z;76:26;00:01
2022-10-05T18:51Z;76:28;00:01
2022-10-05T18:51Z;76:30;00:01
2022-10-05T18:51Z;76:32;00:01
2022-10-05T18:51Z;76:34;00:01
2022-10-05T18:51Z;76:36;00:01
2022-10-05T18:51Z;76:37;00:01
2022-10-05T18:51Z;76:39;00:01
2022-10-05T18:51Z;76:41;00:01
2022-10-05T18:51Z;76:43;00:01
2022-10-05T18:51Z;76:45;00:01
2022-10-05T18:51Z;76:47;00:02
2022-10-05T18:51Z;76:49;00:01
2022-10-05T18:51Z;76:51;00:01
2022-10-05T18:51Z;76:53;00:01
2022-10-05T18:51Z;76:55;00:01
2022-10-05T18:51Z;76:57;00:01
2022-10-05T18:51Z;76:59;00:01
2022-10-05T18:51Z;77:01;00:01
2022-10-05T18:51Z;77:03;00:01
2022-10-05T18:51Z;77:05;00:01
2022-10-05T18:51Z;77:07;00:01
2022-10-05T18:51Z;77:09;00:01
2022-10-05T18:51Z;77:11;00:01
2022-10-05T18:51Z;77:13;00:01
2022-10-05T18:51Z;77:15;00:01
2022-10-05T18:52Z;77:17;00:01
2022-10-05T18:52Z;77:19;00:01
2022-10-05T18:52Z;77:21;00:01
2022-10-05T18:52Z;77:23;00:01
2022-10-05T18:52Z;77:25;00:01
2022-10-05T18:52Z;77:27;00:01
2022-10-05T18:52Z;77:29;00:01
2022-10-05T18:52Z;77:31;00:01
2022-10-05T18:52Z;77:33;00:01
2022-10-05T18:52Z;77:35;00:01
2022-10-05T18:52Z;77:36;00:01
2022-10-05T18:52Z;77:38;00:01
2022-10-05T18:52Z;77:40;00:01
2022-10-05T18:52Z;77:42;00:01
2022-10-05T18:52Z;77:44;00:01
2022-10-05T18:52Z;77:46;00:01
2022-10-05T18:52Z;77:48;00:01
2022-10-05T18:52Z;77:50;00:01
2022-10-05T18:52Z;77:52;00:01
2022-10-05T18:52Z;77:54;00:01
2022-10-05T18:52Z;77:56;00:01
2022-10-05T18:52Z;77:57;00:01
2022-10-05T18:52Z;77:59;00:01
2022-10-05T18:52Z;78:01;00:01
2022-10-05T18:52Z;78:03;00:01
2022-10-05T18:52Z;78:05;00:01
2022-10-05T18:52Z;78:06;00:01
2022-10-05T18:52Z;78:08;00:01
2022-10-05T18:52Z;78:10;00:01
2022-10-05T18:52Z;78:12;00:01
2022-10-05T18:52Z;78:14;00:01
2022-10-05T18:52Z;78:16;00:01
2022-10-05T18:53Z;78:18;00:01
2022-10-05T18:53Z;78:20;00:01
2022-10-05T18:53Z;78:22;00:01
2022-10-05T18:53Z;78:24;00:01
2022-10-05T18:53Z;78:26;00:01
2022-10-05T18:53Z;78:28;00:01
2022-10-05T18:53Z;78:30;00:01
2022-10-05T18:53Z;78:32;00:01
2022-10-05T18:53Z;78:34;00:02
2022-10-05T18:53Z;78:36;00:01
2022-10-05T18:53Z;78:38;00:01
2022-10-05T18:53Z;78:40;00:01
2022-10-05T18:53Z;78:42;00:01
2022-10-05T18:53Z;78:44;00:01
2022-10-05T18:53Z;78:46;00:01
2022-10-05T18:53Z;78:48;00:01
2022-10-05T18:53Z;78:50;00:01
2022-10-05T18:53Z;78:52;00:01
2022-10-05T18:53Z;78:54;00:01
2022-10-05T18:53Z;78:56;00:01
2022-10-05T18:53Z;78:58;00:01
2022-10-05T18:53Z;79:00;00:01
2022-10-05T18:53Z;79:01;00:01
2022-10-05T18:53Z;79:03;00:01
2022-10-05T18:53Z;79:05;00:01
2022-10-05T18:53Z;79:07;00:01
2022-10-05T18:53Z;79:09;00:01
2022-10-05T18:53Z;79:11;00:01
2022-10-05T18:53Z;79:13;00:01
2022-10-05T18:53Z;79:15;00:01
2022-10-05T18:54Z;79:17;00:01
2022-10-05T18:54Z;79:19;00:01
2022-10-05T18:54Z;79:21;00:01
2022-10-05T18:54Z;79:23;00:01
2022-10-05T18:54Z;79:25;00:01
2022-10-05T18:54Z;79:26;00:01
2022-10-05T18:54Z;79:28;00:01
2022-10-05T18:54Z;79:30;00:01
2022-10-05T18:54Z;79:32;00:01
2022-10-05T18:54Z;79:34;00:01
2022-10-05T18:54Z;79:35;00:01
2022-10-05T18:54Z;79:38;00:02
2022-10-05T18:54Z;79:40;00:02
2022-10-05T18:54Z;79:43;00:02
2022-10-05T18:54Z;79:45;00:01
2022-10-05T18:54Z;79:47;00:02
2022-10-05T18:54Z;79:49;00:01
2022-10-05T18:54Z;79:51;00:01
2022-10-05T18:54Z;79:53;00:02
2022-10-05T18:54Z;79:55;00:01
2022-10-05T18:54Z;79:57;00:01
2022-10-05T18:54Z;79:59;00:01
2022-10-05T18:54Z;80:01;00:01
2022-10-05T18:54Z;80:03;00:01
2022-10-05T18:54Z;80:05;00:01
2022-10-05T18:54Z;80:07;00:01
2022-10-05T18:54Z;80:09;00:01
2022-10-05T18:54Z;80:10;00:01
2022-10-05T18:54Z;80:12;00:01
2022-10-05T18:54Z;80:14;00:01
2022-10-05T18:54Z;80:16;00:01
2022-10-05T18:55Z;80:18;00:01
2022-10-05T18:55Z;80:20;00:01
2022-10-05T18:55Z;80:22;00:01
2022-10-05T18:55Z;80:24;00:01
2022-10-05T18:55Z;80:26;00:01
2022-10-05T18:55Z;80:28;00:01
2022-10-05T18:55Z;80:30;00:01
2022-10-05T18:55Z;80:32;00:01
2022-10-05T18:55Z;80:34;00:01
2022-10-05T18:55Z;80:36;00:01
2022-10-05T18:55Z;80:38;00:02
2022-10-05T18:55Z;80:40;00:02
2022-10-05T18:55Z;80:42;00:01
2022-10-05T18:55Z;80:44;00:01
2022-10-05T18:55Z;80:46;00:01
2022-10-05T18:55Z;80:47;00:01
2022-10-05T18:55Z;80:49;00:01
2022-10-05T18:55Z;80:51;00:01
2022-10-05T18:55Z;80:53;00:01
2022-10-05T18:55Z;80:55;00:01
2022-10-05T18:55Z;80:57;00:01
2022-10-05T18:55Z;80:59;00:01
2022-10-05T18:55Z;81:01;00:01
2022-10-05T18:55Z;81:03;00:01
2022-10-05T18:55Z;81:05;00:01
2022-10-05T18:55Z;81:06;00:01
2022-10-05T18:55Z;81:08;00:01
2022-10-05T18:55Z;81:10;00:01
2022-10-05T18:55Z;81:12;00:01
2022-10-05T18:55Z;81:14;00:01
2022-10-05T18:55Z;81:16;00:01
2022-10-05T18:56Z;81:18;00:01
2022-10-05T18:56Z;81:20;00:01
2022-10-05T18:56Z;81:22;00:01
2022-10-05T18:56Z;81:24;00:01
2022-10-05T18:56Z;81:25;00:01
2022-10-05T18:56Z;81:27;00:01
2022-10-05T18:56Z;81:29;00:01
2022-10-05T18:56Z;81:31;00:01
2022-10-05T18:56Z;81:33;00:01
2022-10-05T18:56Z;81:35;00:01
2022-10-05T18:56Z;81:37;00:01
2022-10-05T18:56Z;81:38;00:01
2022-10-05T18:56Z;81:41;00:02
2022-10-05T18:56Z;81:42;00:01
2022-10-05T18:56Z;81:44;00:01
2022-10-05T18:56Z;81:46;00:01
2022-10-05T18:56Z;81:48;00:01
2022-10-05T18:56Z;81:50;00:01
2022-10-05T18:56Z;81:52;00:01
2022-10-05T18:56Z;81:54;00:01
2022-10-05T18:56Z;81:56;00:01
2022-10-05T18:56Z;81:58;00:01
2022-10-05T18:56Z;82:00;00:01
2022-10-05T18:56Z;82:01;00:01
2022-10-05T18:56Z;82:03;00:01
2022-10-05T18:56Z;82:05;00:01
2022-10-05T18:56Z;82:07;00:01
2022-10-05T18:56Z;82:09;00:01
2022-10-05T18:56Z;82:11;00:01
2022-10-05T18:56Z;82:13;00:01
2022-10-05T18:56Z;82:15;00:01
2022-10-05T18:56Z;82:16;00:01
2022-10-05T18:57Z;82:18;00:01
2022-10-05T18:57Z;82:20;00:01
2022-10-05T18:57Z;82:22;00:01
2022-10-05T18:57Z;82:24;00:02
2022-10-05T18:57Z;82:27;00:02
2022-10-05T18:57Z;82:29;00:01
2022-10-05T18:57Z;82:31;00:01
2022-10-05T18:57Z;82:33;00:01
2022-10-05T18:57Z;82:34;00:01
2022-10-05T18:57Z;82:37;00:02
2022-10-05T18:57Z;82:39;00:01
2022-10-05T18:57Z;82:41;00:01
2022-10-05T18:57Z;82:43;00:01
2022-10-05T18:57Z;82:45;00:01
2022-10-05T18:57Z;82:47;00:01
2022-10-05T18:57Z;82:49;00:02
2022-10-05T18:57Z;82:51;00:02
2022-10-05T18:57Z;82:53;00:01
2022-10-05T18:57Z;82:55;00:02
2022-10-05T18:57Z;82:57;00:01
2022-10-05T18:57Z;82:59;00:01
2022-10-05T18:57Z;83:01;00:01
2022-10-05T18:57Z;83:03;00:01
2022-10-05T18:57Z;83:05;00:01
2022-10-05T18:57Z;83:07;00:01
2022-10-05T18:57Z;83:09;00:02
2022-10-05T18:57Z;83:11;00:01
2022-10-05T18:57Z;83:13;00:02
2022-10-05T18:57Z;83:16;00:02
2022-10-05T18:58Z;83:18;00:02
2022-10-05T18:58Z;83:20;00:01
2022-10-05T18:58Z;83:22;00:01
2022-10-05T18:58Z;83:25;00:02
2022-10-05T18:58Z;83:27;00:01
2022-10-05T18:58Z;83:29;00:01
2022-10-05T18:58Z;83:31;00:02
2022-10-05T18:58Z;83:34;00:01
2022-10-05T18:58Z;83:36;00:01
2022-10-05T18:58Z;83:38;00:01
2022-10-05T18:58Z;83:40;00:01
