datum; celkovy cas; aktualny_cas
2022-10-05T02:30Z;63:02;00:01
2022-10-05T02:30Z;63:04;00:01
2022-10-05T02:31Z;63:06;00:01
2022-10-05T02:31Z;63:07;00:01
2022-10-05T02:31Z;63:09;00:01
2022-10-05T02:31Z;63:11;00:01
2022-10-05T02:31Z;63:13;00:01
2022-10-05T02:31Z;63:15;00:01
2022-10-05T02:31Z;63:17;00:01
2022-10-05T02:31Z;63:20;00:01
2022-10-05T02:31Z;63:22;00:02
2022-10-05T02:31Z;63:24;00:01
2022-10-05T02:31Z;63:26;00:02
2022-10-05T02:31Z;63:28;00:02
2022-10-05T02:31Z;63:30;00:01
2022-10-05T02:31Z;63:32;00:01
2022-10-05T02:31Z;63:34;00:01
2022-10-05T02:31Z;63:36;00:01
2022-10-05T02:31Z;63:38;00:01
2022-10-05T02:31Z;63:39;00:01
2022-10-05T02:31Z;63:41;00:01
2022-10-05T02:31Z;63:43;00:01
2022-10-05T02:31Z;63:45;00:01
2022-10-05T02:31Z;63:47;00:01
2022-10-05T02:31Z;63:49;00:01
2022-10-05T02:31Z;63:50;00:01
2022-10-05T02:31Z;63:52;00:01
2022-10-05T02:31Z;63:54;00:01
2022-10-05T02:31Z;63:56;00:01
2022-10-05T02:31Z;63:58;00:01
2022-10-05T02:31Z;64:00;00:01
2022-10-05T02:31Z;64:02;00:01
2022-10-05T02:31Z;64:03;00:01
2022-10-05T02:32Z;64:05;00:01
2022-10-05T02:32Z;64:07;00:01
2022-10-05T02:32Z;64:09;00:01
2022-10-05T02:32Z;64:11;00:01
2022-10-05T02:32Z;64:12;00:01
2022-10-05T02:32Z;64:14;00:01
2022-10-05T02:32Z;64:16;00:01
2022-10-05T02:32Z;64:18;00:01
2022-10-05T02:32Z;64:20;00:01
2022-10-05T02:32Z;64:22;00:01
2022-10-05T02:32Z;64:24;00:01
2022-10-05T02:32Z;64:26;00:01
2022-10-05T02:32Z;64:28;00:01
2022-10-05T02:32Z;64:30;00:01
2022-10-05T02:32Z;64:32;00:01
2022-10-05T02:32Z;64:34;00:01
2022-10-05T02:32Z;64:36;00:01
2022-10-05T02:32Z;64:38;00:01
2022-10-05T02:32Z;64:40;00:01
2022-10-05T02:32Z;64:42;00:01
2022-10-05T02:32Z;64:44;00:01
2022-10-05T02:32Z;64:46;00:01
2022-10-05T02:32Z;64:48;00:01
2022-10-05T02:32Z;64:50;00:01
2022-10-05T02:32Z;64:52;00:02
2022-10-05T02:32Z;64:54;00:01
2022-10-05T02:32Z;64:56;00:01
2022-10-05T02:32Z;64:58;00:02
2022-10-05T02:32Z;65:00;00:01
2022-10-05T02:32Z;65:02;00:01
2022-10-05T02:32Z;65:04;00:01
2022-10-05T02:33Z;65:06;00:01
2022-10-05T02:33Z;65:08;00:01
2022-10-05T02:33Z;65:10;00:01
2022-10-05T02:33Z;65:12;00:01
2022-10-05T02:33Z;65:14;00:01
2022-10-05T02:33Z;65:16;00:01
2022-10-05T02:33Z;65:18;00:01
2022-10-05T02:33Z;65:20;00:01
2022-10-05T02:33Z;65:22;00:01
2022-10-05T02:33Z;65:24;00:01
2022-10-05T02:33Z;65:26;00:01
2022-10-05T02:33Z;65:28;00:01
2022-10-05T02:33Z;65:29;00:01
2022-10-05T02:33Z;65:31;00:01
2022-10-05T02:33Z;65:33;00:01
2022-10-05T02:33Z;65:35;00:01
2022-10-05T02:33Z;65:37;00:01
2022-10-05T02:33Z;65:39;00:01
2022-10-05T02:33Z;65:41;00:01
2022-10-05T02:33Z;65:43;00:01
2022-10-05T02:33Z;65:45;00:01
2022-10-05T02:33Z;65:46;00:01
2022-10-05T02:33Z;65:49;00:01
2022-10-05T02:33Z;65:51;00:01
2022-10-05T02:33Z;65:53;00:01
2022-10-05T02:33Z;65:55;00:02
2022-10-05T02:33Z;65:57;00:02
2022-10-05T02:33Z;65:59;00:01
2022-10-05T02:33Z;66:01;00:01
2022-10-05T02:33Z;66:03;00:01
2022-10-05T02:34Z;66:05;00:01
2022-10-05T02:34Z;66:07;00:02
2022-10-05T02:34Z;66:10;00:01
2022-10-05T02:34Z;66:12;00:02
2022-10-05T02:34Z;66:14;00:01
2022-10-05T02:34Z;66:16;00:01
2022-10-05T02:34Z;66:18;00:01
2022-10-05T02:34Z;66:20;00:01
2022-10-05T02:34Z;66:22;00:01
2022-10-05T02:34Z;66:24;00:01
2022-10-05T02:34Z;66:26;00:01
2022-10-05T02:34Z;66:28;00:01
2022-10-05T02:34Z;66:30;00:01
2022-10-05T02:34Z;66:32;00:01
2022-10-05T02:34Z;66:34;00:01
2022-10-05T02:34Z;66:36;00:01
2022-10-05T02:34Z;66:38;00:01
2022-10-05T02:34Z;66:40;00:01
2022-10-05T02:34Z;66:42;00:01
2022-10-05T02:34Z;66:44;00:01
2022-10-05T02:34Z;66:46;00:01
2022-10-05T02:34Z;66:48;00:01
2022-10-05T02:34Z;66:50;00:01
2022-10-05T02:34Z;66:52;00:01
2022-10-05T02:34Z;66:54;00:02
2022-10-05T02:34Z;66:56;00:01
2022-10-05T02:34Z;66:58;00:01
2022-10-05T02:34Z;67:01;00:01
2022-10-05T02:34Z;67:03;00:01
2022-10-05T02:35Z;67:05;00:01
2022-10-05T02:35Z;67:07;00:01
2022-10-05T02:35Z;67:09;00:01
2022-10-05T02:35Z;67:11;00:01
2022-10-05T02:35Z;67:13;00:01
2022-10-05T02:35Z;67:15;00:01
2022-10-05T02:35Z;67:17;00:02
2022-10-05T02:35Z;67:19;00:01
2022-10-05T02:35Z;67:21;00:01
2022-10-05T02:35Z;67:23;00:01
2022-10-05T02:35Z;67:25;00:01
2022-10-05T02:35Z;67:27;00:02
2022-10-05T02:35Z;67:29;00:01
2022-10-05T02:35Z;67:31;00:01
2022-10-05T02:35Z;67:33;00:01
2022-10-05T02:35Z;67:35;00:01
2022-10-05T02:35Z;67:37;00:01
2022-10-05T02:35Z;67:39;00:01
2022-10-05T02:35Z;67:41;00:01
2022-10-05T02:35Z;67:43;00:01
2022-10-05T02:35Z;67:45;00:01
2022-10-05T02:35Z;67:47;00:01
2022-10-05T02:35Z;67:50;00:02
2022-10-05T02:35Z;67:52;00:01
2022-10-05T02:35Z;67:54;00:01
2022-10-05T02:35Z;67:56;00:01
2022-10-05T02:35Z;67:58;00:01
2022-10-05T02:35Z;68:00;00:01
2022-10-05T02:35Z;68:02;00:01
2022-10-05T02:35Z;68:04;00:01
2022-10-05T02:36Z;68:06;00:01
2022-10-05T02:36Z;68:08;00:01
2022-10-05T02:36Z;68:10;00:02
2022-10-05T02:36Z;68:12;00:02
2022-10-05T02:36Z;68:14;00:01
2022-10-05T02:36Z;68:17;00:02
2022-10-05T02:36Z;68:19;00:01
2022-10-05T02:36Z;68:21;00:01
2022-10-05T02:36Z;68:23;00:02
2022-10-05T02:36Z;68:25;00:02
2022-10-05T02:36Z;68:27;00:02
2022-10-05T02:36Z;68:31;00:03
2022-10-05T02:36Z;68:33;00:02
2022-10-05T02:36Z;68:36;00:02
2022-10-05T02:36Z;68:38;00:02
2022-10-05T02:36Z;68:40;00:02
2022-10-05T02:36Z;68:42;00:01
2022-10-05T02:36Z;68:45;00:02
2022-10-05T02:36Z;68:47;00:02
2022-10-05T02:36Z;68:50;00:02
2022-10-05T02:36Z;68:52;00:02
2022-10-05T02:36Z;68:55;00:02
2022-10-05T02:36Z;68:58;00:02
2022-10-05T02:36Z;69:00;00:02
2022-10-05T02:36Z;69:02;00:02
2022-10-05T02:37Z;69:05;00:02
2022-10-05T02:37Z;69:07;00:02
2022-10-05T02:37Z;69:09;00:02
2022-10-05T02:37Z;69:11;00:02
2022-10-05T02:37Z;69:14;00:02
2022-10-05T02:37Z;69:16;00:02
2022-10-05T02:37Z;69:18;00:02
2022-10-05T02:37Z;69:21;00:02
2022-10-05T02:37Z;69:23;00:02
2022-10-05T02:37Z;69:25;00:02
2022-10-05T02:37Z;69:27;00:02
2022-10-05T02:37Z;69:29;00:01
2022-10-05T02:37Z;69:32;00:02
2022-10-05T02:37Z;69:34;00:02
2022-10-05T02:37Z;69:36;00:01
2022-10-05T02:37Z;69:38;00:02
2022-10-05T02:37Z;69:40;00:02
2022-10-05T02:37Z;69:42;00:01
2022-10-05T02:37Z;69:44;00:01
2022-10-05T02:37Z;69:47;00:01
2022-10-05T02:37Z;69:49;00:01
2022-10-05T02:37Z;69:51;00:02
2022-10-05T02:37Z;69:53;00:01
2022-10-05T02:37Z;69:55;00:02
2022-10-05T02:37Z;69:57;00:02
2022-10-05T02:37Z;69:59;00:01
2022-10-05T02:37Z;70:02;00:02
2022-10-05T02:37Z;70:04;00:02
2022-10-05T02:38Z;70:06;00:02
2022-10-05T02:38Z;70:08;00:02
2022-10-05T02:38Z;70:11;00:02
2022-10-05T02:38Z;70:13;00:01
2022-10-05T02:38Z;70:15;00:02
2022-10-05T02:38Z;70:17;00:02
2022-10-05T02:38Z;70:19;00:02
2022-10-05T02:38Z;70:22;00:02
2022-10-05T02:38Z;70:24;00:02
2022-10-05T02:38Z;70:27;00:02
2022-10-05T02:38Z;70:29;00:02
2022-10-05T02:38Z;70:31;00:02
2022-10-05T02:38Z;70:33;00:02
2022-10-05T02:38Z;70:36;00:02
2022-10-05T02:38Z;70:39;00:03
2022-10-05T02:38Z;70:42;00:02
2022-10-05T02:38Z;70:44;00:02
2022-10-05T02:38Z;70:47;00:02
2022-10-05T02:38Z;70:49;00:02
2022-10-05T02:38Z;70:51;00:02
2022-10-05T02:38Z;70:54;00:02
2022-10-05T02:38Z;70:56;00:02
2022-10-05T02:38Z;70:59;00:02
2022-10-05T02:38Z;71:01;00:02
2022-10-05T02:38Z;71:03;00:02
2022-10-05T02:39Z;71:06;00:02
2022-10-05T02:39Z;71:08;00:02
2022-10-05T02:39Z;71:11;00:02
2022-10-05T02:39Z;71:13;00:02
2022-10-05T02:39Z;71:16;00:02
2022-10-05T02:39Z;71:18;00:02
2022-10-05T02:39Z;71:21;00:02
2022-10-05T02:39Z;71:23;00:02
2022-10-05T02:39Z;71:25;00:02
2022-10-05T02:39Z;71:28;00:02
2022-10-05T02:39Z;71:30;00:02
2022-10-05T02:39Z;71:32;00:02
2022-10-05T02:39Z;71:35;00:02
2022-10-05T02:39Z;71:37;00:02
2022-10-05T02:39Z;71:39;00:02
2022-10-05T02:39Z;71:41;00:02
2022-10-05T02:39Z;71:44;00:02
2022-10-05T02:39Z;71:47;00:03
2022-10-05T02:39Z;71:49;00:01
2022-10-05T02:39Z;71:52;00:02
2022-10-05T02:39Z;71:54;00:01
2022-10-05T02:39Z;71:56;00:02
2022-10-05T02:39Z;71:58;00:02
2022-10-05T02:39Z;72:00;00:02
2022-10-05T02:39Z;72:02;00:01
2022-10-05T02:40Z;72:05;00:02
2022-10-05T02:40Z;72:07;00:02
2022-10-05T02:40Z;72:09;00:02
2022-10-05T02:40Z;72:11;00:02
2022-10-05T02:40Z;72:14;00:02
2022-10-05T02:40Z;72:16;00:01
2022-10-05T02:40Z;72:18;00:02
2022-10-05T02:40Z;72:20;00:02
2022-10-05T02:40Z;72:22;00:02
2022-10-05T02:40Z;72:25;00:02
2022-10-05T02:40Z;72:27;00:02
2022-10-05T02:40Z;72:29;00:02
2022-10-05T02:40Z;72:32;00:02
2022-10-05T02:40Z;72:34;00:02
2022-10-05T02:40Z;72:36;00:01
2022-10-05T02:40Z;72:38;00:02
2022-10-05T02:40Z;72:41;00:02
2022-10-05T02:40Z;72:43;00:02
2022-10-05T02:40Z;72:45;00:02
2022-10-05T02:40Z;72:48;00:02
2022-10-05T02:40Z;72:50;00:02
2022-10-05T02:40Z;72:52;00:01
2022-10-05T02:40Z;72:54;00:02
2022-10-05T02:40Z;72:56;00:01
2022-10-05T02:40Z;72:58;00:02
2022-10-05T02:40Z;73:00;00:02
2022-10-05T02:40Z;73:03;00:02
2022-10-05T02:41Z;73:05;00:01
2022-10-05T02:41Z;73:07;00:02
2022-10-05T02:41Z;73:09;00:01
2022-10-05T02:41Z;73:11;00:02
2022-10-05T02:41Z;73:14;00:01
2022-10-05T02:41Z;73:16;00:01
2022-10-05T02:41Z;73:18;00:01
2022-10-05T02:41Z;73:20;00:02
2022-10-05T02:41Z;73:22;00:01
2022-10-05T02:41Z;73:24;00:01
2022-10-05T02:41Z;73:26;00:01
2022-10-05T02:41Z;73:28;00:02
2022-10-05T02:41Z;73:30;00:02
2022-10-05T02:41Z;73:33;00:02
2022-10-05T02:41Z;73:35;00:02
2022-10-05T02:41Z;73:37;00:02
2022-10-05T02:41Z;73:39;00:02
2022-10-05T02:41Z;73:41;00:02
2022-10-05T02:41Z;73:44;00:02
2022-10-05T02:41Z;73:46;00:01
2022-10-05T02:41Z;73:48;00:02
2022-10-05T02:41Z;73:50;00:02
2022-10-05T02:41Z;73:52;00:02
2022-10-05T02:41Z;73:54;00:01
2022-10-05T02:41Z;73:56;00:01
2022-10-05T02:41Z;73:58;00:01
2022-10-05T02:41Z;74:00;00:02
2022-10-05T02:41Z;74:02;00:01
2022-10-05T02:41Z;74:04;00:01
2022-10-05T02:42Z;74:06;00:02
2022-10-05T02:42Z;74:08;00:01
2022-10-05T02:42Z;74:10;00:01
2022-10-05T02:42Z;74:12;00:01
2022-10-05T02:42Z;74:14;00:01
2022-10-05T02:42Z;74:16;00:01
2022-10-05T02:42Z;74:18;00:01
2022-10-05T02:42Z;74:19;00:01
2022-10-05T02:42Z;74:21;00:01
2022-10-05T02:42Z;74:23;00:01
2022-10-05T02:42Z;74:25;00:01
2022-10-05T02:42Z;74:27;00:01
2022-10-05T02:42Z;74:29;00:01
2022-10-05T02:42Z;74:31;00:01
2022-10-05T02:42Z;74:33;00:01
2022-10-05T02:42Z;74:35;00:01
2022-10-05T02:42Z;74:37;00:01
2022-10-05T02:42Z;74:39;00:01
2022-10-05T02:42Z;74:41;00:01
2022-10-05T02:42Z;74:43;00:01
2022-10-05T02:42Z;74:44;00:01
2022-10-05T02:42Z;74:46;00:01
2022-10-05T02:42Z;74:48;00:01
2022-10-05T02:42Z;74:50;00:01
2022-10-05T02:42Z;74:52;00:02
2022-10-05T02:42Z;74:54;00:01
2022-10-05T02:42Z;74:56;00:01
2022-10-05T02:42Z;74:58;00:02
2022-10-05T02:42Z;75:00;00:01
2022-10-05T02:42Z;75:02;00:01
2022-10-05T02:42Z;75:04;00:01
2022-10-05T02:43Z;75:06;00:01
2022-10-05T02:43Z;75:08;00:01
2022-10-05T02:43Z;75:10;00:01
2022-10-05T02:43Z;75:12;00:01
2022-10-05T02:43Z;75:14;00:01
2022-10-05T02:43Z;75:16;00:01
2022-10-05T02:43Z;75:18;00:01
2022-10-05T02:43Z;75:20;00:01
2022-10-05T02:43Z;75:22;00:01
2022-10-05T02:43Z;75:24;00:01
2022-10-05T02:43Z;75:26;00:01
2022-10-05T02:43Z;75:28;00:01
2022-10-05T02:43Z;75:30;00:01
2022-10-05T02:43Z;75:31;00:01
2022-10-05T02:43Z;75:33;00:01
2022-10-05T02:43Z;75:35;00:01
2022-10-05T02:43Z;75:37;00:01
2022-10-05T02:43Z;75:39;00:01
2022-10-05T02:43Z;75:41;00:01
2022-10-05T02:43Z;75:42;00:01
2022-10-05T02:43Z;75:44;00:01
2022-10-05T02:43Z;75:46;00:01
2022-10-05T02:43Z;75:48;00:01
2022-10-05T02:43Z;75:50;00:01
2022-10-05T02:43Z;75:52;00:01
2022-10-05T02:43Z;75:53;00:01
2022-10-05T02:43Z;75:55;00:01
2022-10-05T02:43Z;75:57;00:01
2022-10-05T02:43Z;75:59;00:01
2022-10-05T02:43Z;76:01;00:01
2022-10-05T02:43Z;76:03;00:01
2022-10-05T02:44Z;76:05;00:01
2022-10-05T02:44Z;76:07;00:01
2022-10-05T02:44Z;76:08;00:01
2022-10-05T02:44Z;76:10;00:01
2022-10-05T02:44Z;76:12;00:01
2022-10-05T02:44Z;76:14;00:01
2022-10-05T02:44Z;76:16;00:01
2022-10-05T02:44Z;76:18;00:01
2022-10-05T02:44Z;76:20;00:01
2022-10-05T02:44Z;76:22;00:01
2022-10-05T02:44Z;76:24;00:01
2022-10-05T02:44Z;76:26;00:01
2022-10-05T02:44Z;76:28;00:01
2022-10-05T02:44Z;76:30;00:01
2022-10-05T02:44Z;76:32;00:01
2022-10-05T02:44Z;76:34;00:01
2022-10-05T02:44Z;76:35;00:01
2022-10-05T02:44Z;76:37;00:01
2022-10-05T02:44Z;76:39;00:01
2022-10-05T02:44Z;76:41;00:01
2022-10-05T02:44Z;76:43;00:01
2022-10-05T02:44Z;76:45;00:01
2022-10-05T02:44Z;76:47;00:01
2022-10-05T02:44Z;76:49;00:01
2022-10-05T02:44Z;76:51;00:01
2022-10-05T02:44Z;76:53;00:01
2022-10-05T02:44Z;76:55;00:01
2022-10-05T02:44Z;76:57;00:01
2022-10-05T02:44Z;76:58;00:01
2022-10-05T02:44Z;77:00;00:01
2022-10-05T02:44Z;77:02;00:01
2022-10-05T02:44Z;77:04;00:01
2022-10-05T02:45Z;77:06;00:01
2022-10-05T02:45Z;77:08;00:01
2022-10-05T02:45Z;77:10;00:01
2022-10-05T02:45Z;77:11;00:01
2022-10-05T02:45Z;77:13;00:01
2022-10-05T02:45Z;77:15;00:01
2022-10-05T02:45Z;77:17;00:01
2022-10-05T02:45Z;77:19;00:01
2022-10-05T02:45Z;77:21;00:01
2022-10-05T02:45Z;77:23;00:01
2022-10-05T02:45Z;77:25;00:01
2022-10-05T02:45Z;77:26;00:01
2022-10-05T02:45Z;77:28;00:01
2022-10-05T02:45Z;77:30;00:01
2022-10-05T02:45Z;77:32;00:01
2022-10-05T02:45Z;77:34;00:01
2022-10-05T02:45Z;77:36;00:01
2022-10-05T02:45Z;77:38;00:01
2022-10-05T02:45Z;77:40;00:01
2022-10-05T02:45Z;77:42;00:01
2022-10-05T02:45Z;77:44;00:01
2022-10-05T02:45Z;77:46;00:02
2022-10-05T02:45Z;77:48;00:01
2022-10-05T02:45Z;77:50;00:01
2022-10-05T02:45Z;77:52;00:01
2022-10-05T02:45Z;77:54;00:01
2022-10-05T02:45Z;77:55;00:01
2022-10-05T02:45Z;77:57;00:01
2022-10-05T02:45Z;77:59;00:01
2022-10-05T02:45Z;78:01;00:01
2022-10-05T02:45Z;78:03;00:01
2022-10-05T02:46Z;78:05;00:01
2022-10-05T02:46Z;78:06;00:01
2022-10-05T02:46Z;78:08;00:01
2022-10-05T02:46Z;78:10;00:01
2022-10-05T02:46Z;78:12;00:01
2022-10-05T02:46Z;78:14;00:01
2022-10-05T02:46Z;78:15;00:01
2022-10-05T02:46Z;78:17;00:01
2022-10-05T02:46Z;78:19;00:01
2022-10-05T02:46Z;78:21;00:01
2022-10-05T02:46Z;78:23;00:01
2022-10-05T02:46Z;78:24;00:01
2022-10-05T02:46Z;78:26;00:01
2022-10-05T02:46Z;78:28;00:01
2022-10-05T02:46Z;78:30;00:01
2022-10-05T02:46Z;78:32;00:01
2022-10-05T02:46Z;78:34;00:01
2022-10-05T02:46Z;78:36;00:01
2022-10-05T02:46Z;78:38;00:01
2022-10-05T02:46Z;78:40;00:01
2022-10-05T02:46Z;78:42;00:01
2022-10-05T02:46Z;78:44;00:01
2022-10-05T02:46Z;78:45;00:01
2022-10-05T02:46Z;78:47;00:01
2022-10-05T02:46Z;78:49;00:01
2022-10-05T02:46Z;78:51;00:01
2022-10-05T02:46Z;78:53;00:01
2022-10-05T02:46Z;78:55;00:01
2022-10-05T02:46Z;78:57;00:01
2022-10-05T02:46Z;78:59;00:01
2022-10-05T02:46Z;79:01;00:01
2022-10-05T02:46Z;79:02;00:01
2022-10-05T02:46Z;79:04;00:01
2022-10-05T02:47Z;79:06;00:01
2022-10-05T02:47Z;79:08;00:01
2022-10-05T02:47Z;79:10;00:01
2022-10-05T02:47Z;79:12;00:01
2022-10-05T02:47Z;79:14;00:01
2022-10-05T02:47Z;79:16;00:01
2022-10-05T02:47Z;79:17;00:01
2022-10-05T02:47Z;79:19;00:01
2022-10-05T02:47Z;79:21;00:01
2022-10-05T02:47Z;79:23;00:01
2022-10-05T02:47Z;79:25;00:01
2022-10-05T02:47Z;79:27;00:01
2022-10-05T02:47Z;79:29;00:01
2022-10-05T02:47Z;79:31;00:01
2022-10-05T02:47Z;79:33;00:01
2022-10-05T02:47Z;79:34;00:01
2022-10-05T02:47Z;79:36;00:01
2022-10-05T02:47Z;79:38;00:01
2022-10-05T02:47Z;79:40;00:01
2022-10-05T02:47Z;79:42;00:01
2022-10-05T02:47Z;79:43;00:01
2022-10-05T02:47Z;79:45;00:01
2022-10-05T02:47Z;79:47;00:01
2022-10-05T02:47Z;79:49;00:01
2022-10-05T02:47Z;79:50;00:01
2022-10-05T02:47Z;79:52;00:01
2022-10-05T02:47Z;79:54;00:01
2022-10-05T02:47Z;79:56;00:01
2022-10-05T02:47Z;79:58;00:01
2022-10-05T02:47Z;80:00;00:01
2022-10-05T02:47Z;80:02;00:01
2022-10-05T02:47Z;80:04;00:01
2022-10-05T02:48Z;80:05;00:01
2022-10-05T02:48Z;80:07;00:01
2022-10-05T02:48Z;80:09;00:01
2022-10-05T02:48Z;80:11;00:01
2022-10-05T02:48Z;80:13;00:01
2022-10-05T02:48Z;80:15;00:01
2022-10-05T02:48Z;80:17;00:01
2022-10-05T02:48Z;80:19;00:01
2022-10-05T02:48Z;80:21;00:01
2022-10-05T02:48Z;80:23;00:01
2022-10-05T02:48Z;80:25;00:01
2022-10-05T02:48Z;80:27;00:01
2022-10-05T02:48Z;80:29;00:01
2022-10-05T02:48Z;80:31;00:01
2022-10-05T02:48Z;80:32;00:01
2022-10-05T02:48Z;80:34;00:01
2022-10-05T02:48Z;80:36;00:01
2022-10-05T02:48Z;80:38;00:01
2022-10-05T02:48Z;80:40;00:01
2022-10-05T02:48Z;80:42;00:01
2022-10-05T02:48Z;80:43;00:01
2022-10-05T02:48Z;80:45;00:01
2022-10-05T02:48Z;80:47;00:01
2022-10-05T02:48Z;80:49;00:01
2022-10-05T02:48Z;80:51;00:01
2022-10-05T02:48Z;80:53;00:01
2022-10-05T02:48Z;80:55;00:01
2022-10-05T02:48Z;80:57;00:01
2022-10-05T02:48Z;80:59;00:01
2022-10-05T02:48Z;81:01;00:01
2022-10-05T02:48Z;81:03;00:01
2022-10-05T02:49Z;81:04;00:01
2022-10-05T02:49Z;81:06;00:01
2022-10-05T02:49Z;81:08;00:01
2022-10-05T02:49Z;81:10;00:01
2022-10-05T02:49Z;81:12;00:01
2022-10-05T02:49Z;81:13;00:01
2022-10-05T02:49Z;81:15;00:01
2022-10-05T02:49Z;81:17;00:01
2022-10-05T02:49Z;81:19;00:01
2022-10-05T02:49Z;81:21;00:02
2022-10-05T02:49Z;81:23;00:02
2022-10-05T02:49Z;81:25;00:01
2022-10-05T02:49Z;81:27;00:01
2022-10-05T02:49Z;81:29;00:01
2022-10-05T02:49Z;81:31;00:01
2022-10-05T02:49Z;81:33;00:01
2022-10-05T02:49Z;81:35;00:01
2022-10-05T02:49Z;81:37;00:01
2022-10-05T02:49Z;81:38;00:01
2022-10-05T02:49Z;81:40;00:01
2022-10-05T02:49Z;81:42;00:01
2022-10-05T02:49Z;81:44;00:01
2022-10-05T02:49Z;81:46;00:01
2022-10-05T02:49Z;81:48;00:01
2022-10-05T02:49Z;81:50;00:01
2022-10-05T02:49Z;81:52;00:01
2022-10-05T02:49Z;81:53;00:01
2022-10-05T02:49Z;81:55;00:01
2022-10-05T02:49Z;81:57;00:01
2022-10-05T02:49Z;81:59;00:01
2022-10-05T02:49Z;82:01;00:01
2022-10-05T02:49Z;82:03;00:01
2022-10-05T02:50Z;82:04;00:01
2022-10-05T02:50Z;82:06;00:01
2022-10-05T02:50Z;82:08;00:01
2022-10-05T02:50Z;82:10;00:01
2022-10-05T02:50Z;82:12;00:01
2022-10-05T02:50Z;82:14;00:01
2022-10-05T02:50Z;82:15;00:01
2022-10-05T02:50Z;82:17;00:01
2022-10-05T02:50Z;82:19;00:01
2022-10-05T02:50Z;82:21;00:01
2022-10-05T02:50Z;82:23;00:01
2022-10-05T02:50Z;82:24;00:01
2022-10-05T02:50Z;82:26;00:01
2022-10-05T02:50Z;82:28;00:01
2022-10-05T02:50Z;82:30;00:01
2022-10-05T02:50Z;82:31;00:01
2022-10-05T02:50Z;82:33;00:01
2022-10-05T02:50Z;82:35;00:01
2022-10-05T02:50Z;82:37;00:01
2022-10-05T02:50Z;82:39;00:01
2022-10-05T02:50Z;82:40;00:01
2022-10-05T02:50Z;82:42;00:01
2022-10-05T02:50Z;82:44;00:01
2022-10-05T02:50Z;82:46;00:01
2022-10-05T02:50Z;82:47;00:01
2022-10-05T02:50Z;82:49;00:01
2022-10-05T02:50Z;82:51;00:01
2022-10-05T02:50Z;82:53;00:01
2022-10-05T02:50Z;82:54;00:01
2022-10-05T02:50Z;82:56;00:01
2022-10-05T02:50Z;82:58;00:01
2022-10-05T02:50Z;83:00;00:01
2022-10-05T02:50Z;83:02;00:01
2022-10-05T02:50Z;83:03;00:01
2022-10-05T02:51Z;83:05;00:01
2022-10-05T02:51Z;83:07;00:01
2022-10-05T02:51Z;83:09;00:01
2022-10-05T02:51Z;83:10;00:01
2022-10-05T02:51Z;83:12;00:01
2022-10-05T02:51Z;83:14;00:01
2022-10-05T02:51Z;83:16;00:01
2022-10-05T02:51Z;83:18;00:01
2022-10-05T02:51Z;83:20;00:01
2022-10-05T02:51Z;83:22;00:01
2022-10-05T02:51Z;83:23;00:01
2022-10-05T02:51Z;83:25;00:01
2022-10-05T02:51Z;83:27;00:01
2022-10-05T02:51Z;83:29;00:01
2022-10-05T02:51Z;83:31;00:01
2022-10-05T02:51Z;83:32;00:01
2022-10-05T02:51Z;83:34;00:01
2022-10-05T02:51Z;83:36;00:01
2022-10-05T02:51Z;83:38;00:01
2022-10-05T02:51Z;83:39;00:01
2022-10-05T02:51Z;83:41;00:01
2022-10-05T02:51Z;83:43;00:01
2022-10-05T02:51Z;83:45;00:01
2022-10-05T02:51Z;83:46;00:01
2022-10-05T02:51Z;83:48;00:01
2022-10-05T02:51Z;83:50;00:01
2022-10-05T02:51Z;83:52;00:01
2022-10-05T02:51Z;83:54;00:01
2022-10-05T02:51Z;83:55;00:01
2022-10-05T02:51Z;83:57;00:01
2022-10-05T02:51Z;83:59;00:01
2022-10-05T02:51Z;84:01;00:01
2022-10-05T02:51Z;84:03;00:01
2022-10-05T02:52Z;84:05;00:01
2022-10-05T02:52Z;84:06;00:01
2022-10-05T02:52Z;84:08;00:01
2022-10-05T02:52Z;84:10;00:01
2022-10-05T02:52Z;84:12;00:01
2022-10-05T02:52Z;84:14;00:01
2022-10-05T02:52Z;84:15;00:01
2022-10-05T02:52Z;84:17;00:01
2022-10-05T02:52Z;84:19;00:01
2022-10-05T02:52Z;84:21;00:01
2022-10-05T02:52Z;84:23;00:01
2022-10-05T02:52Z;84:25;00:01
2022-10-05T02:52Z;84:27;00:01
2022-10-05T02:52Z;84:29;00:01
2022-10-05T02:52Z;84:30;00:01
2022-10-05T02:52Z;84:32;00:01
2022-10-05T02:52Z;84:34;00:01
2022-10-05T02:52Z;84:36;00:01
2022-10-05T02:52Z;84:38;00:01
2022-10-05T02:52Z;84:40;00:01
2022-10-05T02:52Z;84:42;00:01
2022-10-05T02:52Z;84:44;00:01
2022-10-05T02:52Z;84:46;00:01
2022-10-05T02:52Z;84:47;00:01
2022-10-05T02:52Z;84:49;00:01
2022-10-05T02:52Z;84:51;00:01
2022-10-05T02:52Z;84:53;00:01
2022-10-05T02:52Z;84:55;00:01
2022-10-05T02:52Z;84:57;00:01
2022-10-05T02:52Z;84:59;00:01
2022-10-05T02:52Z;85:01;00:01
2022-10-05T02:52Z;85:03;00:01
2022-10-05T02:53Z;85:05;00:01
